STT,Identifier,Company Name,Country of Exchange,GICS Industry Name,Year,FV,ESG,SIZE,LEV,lctat,lctlt,chtct,CH,CF,cheat,Inventory,Fixed,Growth,NI,BoardMeetings,Female,CEO,G_score,E_score,GDP_growth,GDPpercapita,INF
112,GRPL.NS,Greenply Industries Ltd,India,Paper & Forest Products,2018,3.428698379,0,8.107959464,0.281864777,0.532428795,0.827631125,0.044490982,0,-2721595.837,-0.008393723,0.188575304,0.414572279,0.433244703,11516565.48,0,0,0,0,0,6.453851345,3.293639741,3.884240272
113,GRVL.NS,Greaves Cotton Ltd,India,Machinery,2024,1.79944473,48.35144432,8.475102228,0.031838721,0.208751271,0.751289233,0.035795587,0.040856557,-1496781.744,-0.005062379,0.134149123,0.272866935,0.081090645,-734932.7092,4,12.5,TRUE,66.98153654,26.95825452,6.48422363,3.430826821,3.2018101
113,GRVL.NS,Greaves Cotton Ltd,India,Machinery,2023,1.861760559,44.20424775,8.470803834,0.032766729,0.138356422,0.673713092,0.062261772,0.042550083,7365326.935,0.022211445,0.106107299,0.25946786,-0.038472442,-43955608.88,6,11.11111111,TRUE,58.14943667,30.13186677,9.19075493,3.403141173,2.591949545
113,GRVL.NS,Greaves Cotton Ltd,India,Machinery,2022,1.677100903,31.6912584,8.520615223,0.010372812,0.196497826,0.626589565,0.020238713,0.026427546,-517283.3496,-0.002388275,0.120096612,0.172645287,0.458628624,9322054.528,6,12.5,TRUE,43.69234675,25.78502656,7.609364978,3.370596035,5.897141859
113,GRVL.NS,Greaves Cotton Ltd,India,Machinery,2021,2.65804945,0,8.335644102,0.156547869,0.122783374,0.75636827,0,0.055159157,-11117054.49,-0.063007037,0.144761635,0.28019976,0.097994619,-4321395.916,0,0,0,0,0,9.689592492,3.350173143,8.354907715
113,GRVL.NS,Greaves Cotton Ltd,India,Machinery,2020,3.243733344,0,8.246600674,0.015692322,0.208825819,0.911483866,0,0.135659155,2634781.301,0.015896173,0.108685902,0.365100276,-0.191269952,-2567783.748,0,0,0,0,0,-5.777724707,3.280360375,4.814857919
113,GRVL.NS,Greaves Cotton Ltd,India,Machinery,2019,3.432751383,0,8.219451981,0.02240838,0.184295385,0.889617462,0,0.124767747,15351837.84,0.072958853,0.109429363,0.353993145,-0.129231166,16894322.54,0,0,0,0,0,3.871436941,3.309934203,2.405517161
113,GRVL.NS,Greaves Cotton Ltd,India,Machinery,2018,2.712230469,0,8.323082374,0.007645964,0.10594598,0.874853561,0,0.027574931,1006071.119,0.004865977,0.075561509,0.259055967,0.031013007,23508239.38,0,0,0,0,0,6.453851345,3.293639741,3.884240272
114,GRWL.NS,Garware Technical Fibres Ltd,India,"Textiles, Apparel & Luxury Goods",2024,4.270600986,22.70289834,8.312964891,0.03692411,0.276960534,0.876106327,0.023182465,0.000333084,-16212685.78,-0.076303151,0.212698396,0.242424912,0.133261481,27097425.39,4,28.57142857,TRUE,20.29179214,36.02181684,6.48422363,3.430826821,3.2018101
114,GRWL.NS,Garware Technical Fibres Ltd,India,"Textiles, Apparel & Luxury Goods",2023,4.265596348,20.17559999,8.327312491,0.069509561,0.32416289,0.899376117,0.143332508,0.045364927,12912261.55,0.071048267,0.203189459,0.216939363,0.000870259,25227114.58,4,28.57142857,TRUE,18.05349114,30.01933897,9.19075493,3.403141173,2.591949545
114,GRWL.NS,Garware Technical Fibres Ltd,India,"Textiles, Apparel & Luxury Goods",2022,5.09696638,18.76600265,8.259448825,0.089442796,0.296197559,0.903711923,0.049457512,0.013829638,311562.8043,0.001671147,0.175773483,0.231408346,0.01403958,20959067.67,4,33.33333333,TRUE,8.555381533,26.58040305,7.609364978,3.370596035,5.897141859
114,GRWL.NS,Garware Technical Fibres Ltd,India,"Textiles, Apparel & Luxury Goods",2021,4.975570964,0,8.270530838,0.056232134,0.261191443,0.893368519,0.099219711,0,4444990.474,0.024649233,0.217657033,0.226734865,0.107783821,21709823.53,0,0,0,0,0,9.689592492,3.350173143,8.354907715
114,GRWL.NS,Garware Technical Fibres Ltd,India,"Textiles, Apparel & Luxury Goods",2020,5.178635119,0,8.256067416,0.077197372,0.363017233,0.905555814,0.015933589,0,-3679614.969,-0.023283305,0.217634604,0.234460387,0.118086769,21657615.16,0,0,0,0,0,-5.777724707,3.280360375,4.814857919
114,GRWL.NS,Garware Technical Fibres Ltd,India,"Textiles, Apparel & Luxury Goods",2019,5.86660777,0,8.198757744,0.111325197,0.494203232,0.906858927,0.078733577,0,3269616.237,0.02098635,0.181510894,0.242027948,-0.140084231,18654666.61,0,0,0,0,0,3.871436941,3.309934203,2.405517161
114,GRWL.NS,Garware Technical Fibres Ltd,India,"Textiles, Apparel & Luxury Goods",2018,5.965205729,0,8.192559878,0.10017827,0.504147535,0.895618451,0.019851614,0,-83868.16999,-0.000554518,0.184571024,0.24070324,0.08181381,18167013.59,0,0,0,0,0,6.453851345,3.293639741,3.884240272
115,GSFC.NS,Gujarat State Fertilizers & Chemicals Ltd,India,Chemicals,2024,0.54046107,32.29228144,9.22571478,0.000122486,0.364379906,0.583726738,0,0.132735658,-28887068.46,-0.015997518,0.157616782,0,0.015840205,69181977.76,6,20,TRUE,25.1122916,37.19885295,6.48422363,3.430826821,3.2018101
115,GSFC.NS,Gujarat State Fertilizers & Chemicals Ltd,India,Chemicals,2023,0.525118926,31.34366637,9.256650864,0.000339433,0.36702483,0.56097915,0.067307967,0.029537074,-67858992.2,-0.040083373,0.123325198,0.263526149,-0.206246395,67640623.88,6,18.18181818,TRUE,32.16137496,27.46518677,9.19075493,3.403141173,2.591949545
115,GSFC.NS,Gujarat State Fertilizers & Chemicals Ltd,India,Chemicals,2022,0.566511215,31.47267613,9.228643145,0.00017172,0.41457249,0.578178021,0.056654723,0.074530512,93769632.42,0.050388701,0.144878404,0.273115351,0.156346446,154079564.3,5,18.18181818,TRUE,34.57877335,28.78146888,7.609364978,3.370596035,5.897141859
115,GSFC.NS,Gujarat State Fertilizers & Chemicals Ltd,India,Chemicals,2021,0.518298963,0,9.269729049,0.000389276,0.39256921,0.57262756,0.033977209,0.019944944,12186428.71,0.007983462,0.195879583,0.260809261,0.146419789,118387315.6,0,0,0,0,0,9.689592492,3.350173143,8.354907715
115,GSFC.NS,Gujarat State Fertilizers & Chemicals Ltd,India,Chemicals,2020,0.644920841,0,9.183685195,0.00329337,0.3361502,0.535225084,0.065836607,0.0149764,27475122.03,0.020446843,0.14709907,0.327484511,0.008374302,61543049.35,0,0,0,0,0,-5.777724707,3.280360375,4.814857919
115,GSFC.NS,Gujarat State Fertilizers & Chemicals Ltd,India,Chemicals,2019,0.718262827,0,9.128313373,0.154260982,0.310528174,0.72491797,0.014400223,0,-899645.5737,-0.000594798,0.158172889,0.353548885,-0.156596966,14554644.05,0,0,0,0,0,3.871436941,3.309934203,2.405517161
115,GSFC.NS,Gujarat State Fertilizers & Chemicals Ltd,India,Chemicals,2018,0.615418867,0,9.179702086,0.102133508,0.333030987,0.791283702,0.016414341,0,-2099248.338,-0.001325136,0.260897105,0.32814932,0.267516304,71282451.58,0,0,0,0,0,6.453851345,3.293639741,3.884240272
116,HALC.NS,Hindalco Industries Ltd,India,Metals & Mining,2024,0.578867226,77.54497016,10.49315488,0.24683166,0.084298993,0.460465835,0.109728921,0.009846198,-235810415.4,-0.008475293,0.226275006,0.69974924,0.077202359,1872674078,6,20,TRUE,83.56461509,83.12794225,6.48422363,3.430826821,3.2018101
116,HALC.NS,Hindalco Industries Ltd,India,Metals & Mining,2023,0.65713772,78.21727142,10.44440825,0.262333608,0.08904353,0.471934861,0.152061465,0.012009124,-123335332.9,-0.004507324,0.186689466,0.7017037,-0.046251022,1218356329,5,18.18181818,TRUE,83.26272585,83.4053297,9.19075493,3.403141173,2.591949545
116,HALC.NS,Hindalco Industries Ltd,India,Metals & Mining,2022,0.659266562,79.78821405,10.43716872,0.293265189,0.099166138,0.465014499,0.15333212,0.015879582,145934761.4,0.004965728,0.212173765,0.659567559,0.057113075,1228943525,7,18.18181818,TRUE,86.32339324,82.35141028,7.609364978,3.370596035,5.897141859
116,HALC.NS,Hindalco Industries Ltd,India,Metals & Mining,2021,0.616957318,72.08215207,10.46817581,0.300118353,0.069685742,0.533391776,0.085980873,0.019425093,434774589.1,0.01675825,0.333925392,0.610798791,0.424061588,1870979982,6,16.66666667,TRUE,79.69349528,78.25463878,9.689592492,3.350173143,8.354907715
116,HALC.NS,Hindalco Industries Ltd,India,Metals & Mining,2020,0.694636557,62.57545365,10.41403549,0.355548997,0.077606414,0.393651644,0.113848628,0.010793376,-1767915009,-0.078560675,0.273068792,0.688847196,0.150697122,708533300.5,6,16.66666667,TRUE,61.81324099,77.63903028,-5.777724707,3.280360375,4.814857919
116,HALC.NS,Hindalco Industries Ltd,India,Metals & Mining,2019,0.807118583,56.59456536,10.35225618,0.40348497,0.080476527,0.334652148,0.454980251,0.019265254,1616024850,0.073142337,0.163521082,0.699925676,-0.168895045,500046460.4,7,16.66666667,TRUE,51.7818063,73.09446103,3.871436941,3.309934203,2.405517161
116,HALC.NS,Hindalco Industries Ltd,India,Metals & Mining,2018,0.828358022,64.65416613,10.3442792,0.34294855,0.105324117,0.356854437,0.152152829,0.011540877,153080370,0.006742371,0.188794785,0.701448498,0.060805581,794306157.8,5,8.333333333,TRUE,74.07983727,73.55036608,6.453851345,3.293639741,3.884240272
117,HBLO.NS,HBL Engineering Ltd,India,Electrical Equipment,2024,10.53422666,41.27566474,8.364842386,0.037532448,0.261711904,0.857811148,0,0.072034981,-12465406.67,-0.062813262,0.233038564,0,-0.140819313,30728121.71,5,40,TRUE,46.32261439,25.39722418,6.48422363,3.430826821,3.2018101
117,HBLO.NS,HBL Engineering Ltd,India,Electrical Equipment,2023,12.44391725,41.37554355,8.297655107,0.040784876,0.241713105,0.913559004,0.112453412,0.108232956,10971949.61,0.069654398,0.324186152,0.4415014,0.608463799,31512441.51,4,37.5,TRUE,59.65844368,21.55868348,9.19075493,3.403141173,2.591949545
117,HBLO.NS,HBL Engineering Ltd,India,Electrical Equipment,2022,16.13426508,36.32277205,8.19733526,0.066467339,0.27701093,0.833917019,0.230331829,0.051258439,10015202.04,0.067116393,0.290485997,0.513497627,0.02281819,11817392.89,4,37.5,TRUE,39.99582475,15.93110584,7.609364978,3.370596035,5.897141859
117,HBLO.NS,HBL Engineering Ltd,India,Electrical Equipment,2021,16.91850624,0,8.173831104,0.058277451,0.334596158,0.810760949,0.123101861,0.020689622,3080338.439,0.021740351,0.345737715,0.54612646,0.306070026,12346280.83,0,0,0,0,0,9.689592492,3.350173143,8.354907715
117,HBLO.NS,HBL Engineering Ltd,India,Electrical Equipment,2020,17.80909769,0,8.151331886,0.067495467,0.324165511,0.864853244,0.073480857,0.010125155,-1975169.887,-0.013495925,0.285169775,0.633845421,-0.139549902,1876820.214,0,0,0,0,0,-5.777724707,3.280360375,4.814857919
117,HBLO.NS,HBL Engineering Ltd,India,Electrical Equipment,2019,17.18736276,0,8.165401805,0.145986994,0.348235584,0.930381849,0.131998093,0.000783567,3850463.94,0.022949245,0.232761993,0.625972827,-0.205376788,3480068.496,0,0,0,0,0,3.871436941,3.309934203,2.405517161
117,HBLO.NS,HBL Engineering Ltd,India,Electrical Equipment,2018,14.62737465,0,8.224744665,0.199959938,0.474357052,0.944824195,0.029348154,0.000737908,661665.2212,0.00321136,0.19269555,0.610705566,-0.273338214,4009005.493,0,0,0,0,0,6.453851345,3.293639741,3.884240272
118,HCLT.NS,HCL Technologies Ltd,India,IT Services,2024,3.737442536,80.15097333,10.09172148,0.059463352,0.275963909,0.781270027,0.190056707,0.027448268,-139964891.7,-0.011692147,0.002174255,0.169597514,0.038805989,2036161498,4,35.71428571,TRUE,85.41720625,77.04723272,6.48422363,3.430826821,3.2018101
118,HCLT.NS,HCL Technologies Ltd,India,IT Services,2023,3.886905914,81.13318939,10.07812484,0.057688646,0.233322742,0.721139811,0.37428496,0.009370897,45110977.8,0.003967753,0.002788425,0.175060385,0.067889097,1884823035,5,30.76923077,TRUE,90.33892363,75.87688996,9.19075493,3.403141173,2.591949545
118,HCLT.NS,HCL Technologies Ltd,India,IT Services,2022,4.001286517,73.69866805,10.05573759,0.051235936,0.242180051,0.76522888,0.24576548,0.04057338,-175876338.9,-0.014993609,0.003580923,0.172977487,0.094295602,1806840312,6,30.76923077,TRUE,84.2948171,48.36573808,7.609364978,3.370596035,5.897141859
118,HCLT.NS,HCL Technologies Ltd,India,IT Services,2021,3.952864562,71.57143297,10.06930122,0.071243247,0.353985022,0.692319038,0.41448735,0.03055047,525550253.4,0.044593787,0.003502576,0.171060169,0.094887309,1781785316,9,25,FALSE,70.8788664,47.98373714,9.689592492,3.350173143,8.354907715
118,HCLT.NS,HCL Technologies Ltd,India,IT Services,2020,3.953123714,75.96200772,10.07133989,0.075422883,0.176403704,0.661428408,0.207444055,0.033749449,377510699.1,0.034302721,0.002754469,0.171032787,0.098566953,1527134009,5,25,FALSE,79.59310295,48.15538354,-5.777724707,3.280360375,4.814857919
118,HCLT.NS,HCL Technologies Ltd,India,IT Services,2019,4.174977824,72.20103059,10.0416007,0.09632596,0.217665744,0.750023705,0.168731563,0.010119895,-284204797.4,-0.033566006,0.003373784,0.172279449,0.074078995,1467749857,9,27.27272727,FALSE,75.06723284,46.02014041,3.871436941,3.309934203,2.405517161
118,HCLT.NS,HCL Technologies Ltd,India,IT Services,2018,5.443562577,71.02030849,9.92773174,0.071617584,0.368462178,0.714684177,0.32376616,0.033239437,613472101.8,0.08317508,0.003294246,0.180298762,0.124640724,1462850535,7,27.27272727,FALSE,61.37604882,67.31516183,6.453851345,3.293639741,3.884240272
119,HEGL.NS,HEG Ltd,India,Electrical Equipment,2024,1.593520457,39.43343126,8.820195078,0.104046449,0.582489491,0.908817838,0.017952783,0.005802135,-10098104.15,-0.014762725,0.511003574,0.621103007,-0.120375861,13464645.99,6,20,TRUE,65.50357852,15.36392305,6.48422363,3.430826821,3.2018101
119,HEGL.NS,HEG Ltd,India,Electrical Equipment,2023,1.581379166,34.00375562,8.835073302,0.109215146,0.591585721,0.915430817,0.01574759,0.020813504,12449118.18,0.017969552,0.477093636,0.588984924,-0.043176262,37394013.2,4,20,TRUE,55.86815227,13.02647684,9.19075493,3.403141173,2.591949545
119,HEGL.NS,HEG Ltd,India,Electrical Equipment,2022,1.552469849,35.19130967,8.840601348,0.130459438,0.594488234,0.932721474,0.025293343,0,-942989.2892,-0.001348438,0.604290526,0.527491044,0.035284075,64801399.71,4,20,TRUE,62.84959475,13.26104625,7.609364978,3.370596035,5.897141859
119,HEGL.NS,HEG Ltd,India,Electrical Equipment,2021,1.570475819,0,8.844675883,0.125223799,0.579288818,0.923100966,0.031882267,0,2590360.652,0.004463802,0.750023645,0.477398926,0.688727176,56789914.28,0,0,0,0,0,9.689592492,3.350173143,8.354907715
119,HEGL.NS,HEG Ltd,India,Electrical Equipment,2020,1.918871489,0,8.763655302,0.070227706,0.605969141,0.85974797,0.033187683,0,-1562724.749,-0.002652443,0.278285675,0.490324014,-0.39789072,-3459179.348,0,0,0,0,0,-5.777724707,3.280360375,4.814857919
119,HEGL.NS,HEG Ltd,India,Electrical Equipment,2019,1.91751247,0,8.77023647,0.133891772,0.642156526,0.881160477,0.040174905,0,483745.5033,0.000650528,0.140006965,0.407526902,-0.700659734,-3755127.235,0,0,0,0,0,3.871436941,3.309934203,2.405517161
119,HEGL.NS,HEG Ltd,India,Electrical Equipment,2018,1.52779561,0,8.871350635,0.129533109,0.644833803,0.901673908,0.023942788,0,3467765.25,0.008243061,0.446421759,0.331421893,1.249472882,440941110.1,0,0,0,0,0,6.453851345,3.293639741,3.884240272
120,HFCL.NS,HFCL Ltd,India,Diversified Telecommunication Services,2024,1.338592306,52.05555185,8.946021424,0.201683211,0.151600567,0.832925697,0.015724392,0.003327463,5522527.794,0.007095957,0.196358453,0.1885019,-0.112074608,20276184.9,7,14.28571429,TRUE,61.50870491,42.2653346,6.48422363,3.430826821,3.2018101
120,HFCL.NS,HFCL Ltd,India,Diversified Telecommunication Services,2023,1.570595323,54.07176931,8.891126912,0.152804991,0.302853012,0.862781428,0.005645734,0.001695744,-4748650.27,-0.007129149,0.160934768,0.182064275,-0.072103271,40494301.14,6,14.28571429,TRUE,72.92579279,42.72257923,9.19075493,3.403141173,2.591949545
120,HFCL.NS,HFCL Ltd,India,Diversified Telecommunication Services,2022,1.825188423,45.08832229,8.823532482,0.140357673,0.125339588,0.905756749,0.014975539,0,5718111.003,0.008392458,0.148107449,0.189526349,-0.073009771,38669668.94,6,14.28571429,TRUE,65.44894047,41.97696715,7.609364978,3.370596035,5.897141859
120,HFCL.NS,HFCL Ltd,India,Diversified Telecommunication Services,2021,1.765655174,0,8.833363383,0.146250769,0.201666469,0.917574777,3.67401E-05,0.002475123,-541491.9883,-0.000759291,0.124915659,0.181271827,0.029840702,42933331.93,0,0,0,0,0,9.689592492,3.350173143,8.354907715
120,HFCL.NS,HFCL Ltd,India,Diversified Telecommunication Services,2020,1.749511499,0,8.853183788,0.180574409,0.206399499,0.905136699,3.34831E-05,0.003527743,664506.3374,0.001307378,0.116785506,0.1598355,0.186733499,33668321.1,0,0,0,0,0,-5.777724707,3.280360375,4.814857919
120,HFCL.NS,HFCL Ltd,India,Diversified Telecommunication Services,2019,2.424529086,0,8.706097835,0.191591494,0.163657616,0.88438592,0.000146539,0.003575365,-144690.9057,-0.00030386,0.066615263,0.18872389,-0.255906658,31504121.7,0,0,0,0,0,3.871436941,3.309934203,2.405517161
120,HFCL.NS,HFCL Ltd,India,Diversified Telecommunication Services,2018,2.530210187,0,8.677768087,0.179197314,0.184131811,0.918257734,8.22997E-05,0.003357426,-7087308.471,-0.017827795,0.076639946,0.174695449,0.372638143,33573287.08,0,0,0,0,0,6.453851345,3.293639741,3.884240272
121,HIMD.NS,Himadri Speciality Chemical Ltd,India,Chemicals,2024,4.716104728,63.90564431,8.736302071,0.067319407,0.504927059,0.647402929,0.082840347,0.022551486,-6995669.982,-0.013106697,0.176594079,0.539695501,0.075123095,64961930.95,6,11.11111111,TRUE,87.10770017,67.86245782,6.48422363,3.430826821,3.2018101
121,HIMD.NS,Himadri Speciality Chemical Ltd,India,Chemicals,2023,4.92742858,33.96286625,8.727336048,0.135982358,0.494648481,0.857304832,0.178626405,0,849526.0948,0.001897624,0.201911483,0.528392051,-0.011193926,49271961.61,10,14.28571429,TRUE,71.08846864,18.42448597,9.19075493,3.403141173,2.591949545
121,HIMD.NS,Himadri Speciality Chemical Ltd,India,Chemicals,2022,5.933960347,0,8.650966526,0.228954286,0.461447222,0.892657779,0.160050013,0.002209004,4189313.535,0.00920643,0.234175467,0.628855269,0.380727153,26273003.89,0,0,0,0,0,7.609364978,3.370596035,5.897141859
121,HIMD.NS,Himadri Speciality Chemical Ltd,India,Chemicals,2021,5.95201667,0,8.658051586,0.169894882,0.48191381,0.890421921,0.101487939,0.008698741,15897901.75,0.041657204,0.500580282,0.663773958,0.601501971,5145465.038,0,0,0,0,0,9.689592492,3.350173143,8.354907715
121,HIMD.NS,Himadri Speciality Chemical Ltd,India,Chemicals,2020,7.108381839,0,8.581649691,0.261256923,0.55882859,0.842728518,0.052954813,0.002926189,1461408.042,0.004296413,0.2377708,0.796284502,-0.042039621,6462693.302,0,0,0,0,0,-5.777724707,3.280360375,4.814857919
121,HIMD.NS,Himadri Speciality Chemical Ltd,India,Chemicals,2019,8.013324017,0,8.53166551,0.200173297,0.552309358,0.896889138,0.056520887,1.59615E-05,3713087.226,0.00921379,0.178343309,0.851113362,-0.315424172,17968101.63,0,0,0,0,0,3.871436941,3.309934203,2.405517161
121,HIMD.NS,Himadri Speciality Chemical Ltd,India,Chemicals,2018,6.617075784,0,8.605296821,0.170906343,0.61226189,0.721448983,0.016760251,2.76911E-05,-843842.1509,-0.002273855,0.246746835,0.649740314,0.100406011,46868386.82,0,0,0,0,0,6.453851345,3.293639741,3.884240272
122,HLL.NS,Hindustan Unilever Ltd,India,Personal Care Products,2024,7.72457468,83.62319355,9.970725989,0.020630946,0.180254982,0.542588096,0.007437867,0.074461693,615330602.7,0.065335617,0.069576353,0.198935904,-0.005270898,1248800468,7,30.76923077,TRUE,72.43056247,75.52642422,6.48422363,3.430826821,3.2018101
122,HLL.NS,Hindustan Unilever Ltd,India,Personal Care Products,2023,7.495817136,82.36590071,9.97395852,0.018904699,0.193434707,0.471976834,0.014911463,0.008063797,13317336.53,0.001497055,0.065443667,0.183454566,0.007136049,1233593281,8,27.27272727,TRUE,71.59832587,76.63080518,9.19075493,3.403141173,2.591949545
122,HLL.NS,Hindustan Unilever Ltd,India,Personal Care Products,2022,7.954415647,76.57056307,9.949179705,0.016678753,0.1974999,0.527937497,0.007898237,0.008469358,-54284323.27,-0.005842926,0.074880389,0.175585261,0.067102787,1234664070,5,18.18181818,TRUE,73.1359016,68.87569921,7.609364978,3.370596035,5.897141859
122,HLL.NS,Hindustan Unilever Ltd,India,Personal Care Products,2021,7.673901342,71.45651643,9.968044041,0.01479076,0.097172053,0.525727069,0.012056738,0.014336968,-91566163.47,-0.009739917,0.083924893,0.16275508,0.074591044,1170861144,8,10,TRUE,65.9454251,54.29637028,9.689592492,3.350173143,8.354907715
