Index,Identifier,Company Name,Country of Exchange,GICS Industry Name,Year,FV,ESG,SIZE,LEV,lctat,lctlt,chlct,CH,CF,cheat,Inventory,Fixed,Growth,NI,BoardMeetings,Female,CEO,G_score,E_score,GDPgrowth,GDPpercapita,INF
622,HYPJ.J,Hyprop Investments Ltd,South Africa,Retail REITs,2020,0.6401463,52.5612400,9.2232212,0.2257640,0.1311793,0.3951699,0.0000000,0.0288289,-26006581.6061428,0.0201565,0.0000000,0.0071215,-22.4947279,-203396224.2364760,6.0000000,27.2727273,TRUE,68.9166667,51.4123581,-6.1689177,3.7466812,5.3913943
622,HYPJ.J,Hyprop Investments Ltd,South Africa,Retail REITs,2019,0.4469195,57.0280752,9.3786352,0.2177719,0.0441106,0.1613291,0.0000000,0.0381932,40491142.8023278,0.0356400,0.0000000,0.0048223,-0.7050833,7925362.2107111,6.0000000,18.1818182,TRUE,59.2388451,61.7093761,0.2599356,3.8151599,4.6135247
622,HYPJ.J,Hyprop Investments Ltd,South Africa,Retail REITs,2018,0.4100335,60.7537254,9.4086833,0.2242254,0.0158873,0.0630528,0.0000000,0.0203465,-29896666.0593915,0.0196354,0.0000000,0.0046372,-6.5371711,183707269.0836220,6.0000000,20.0000000,TRUE,64.2400000,64.2801064,1.5567838,3.8397406,3.9932951
623,IMPJ.J,Impala Platinum Holdings Ltd,South Africa,Metals & Mining,2024,1.0839857,64.3897257,9.8639914,0.0251288,0.1266895,0.4053326,0.5716576,0.0000000,-945339565.5760240,0.0590590,0.1999022,0.4776202,-16.0882847,-943139950.5086610,20.0000000,53.8461538,TRUE,54.3019943,70.5571453,0.5798537,3.7961142,3.8432984
623,IMPJ.J,Impala Platinum Holdings Ltd,South Africa,Metals & Mining,2023,0.9155350,71.7296301,9.9541125,0.0152905,0.1043298,0.3240250,1.5176550,0.0000000,16731912.2716625,0.1486416,0.1435774,0.4202000,-22.1414134,328157949.2518440,6.0000000,53.8461538,TRUE,55.6321839,85.0424699,0.6984852,3.7797799,4.8042714
623,IMPJ.J,Impala Platinum Holdings Ltd,South Africa,Metals & Mining,2022,0.8753937,75.8393207,9.9819258,0.0078354,0.1062677,0.4007490,1.5979381,0.0000000,186270894.7885940,0.1910734,0.1531133,0.4133144,-19.9261008,2036565880.0393300,8.0000000,46.1538462,TRUE,66.0451977,85.9839826,1.9114800,3.8144747,4.9924714
623,IMPJ.J,Impala Platinum Holdings Ltd,South Africa,Metals & Mining,2021,0.9550395,75.3117872,9.9476538,0.0105001,0.1406839,0.4604099,1.3192829,0.0000000,719742633.6594800,0.3100407,0.1795691,0.4562878,125.2011615,3354103002.6073100,0.0000000,50.0000000,TRUE,62.2128852,87.6780786,4.9550326,3.8352719,6.5386906
623,IMPJ.J,Impala Platinum Holdings Ltd,South Africa,Metals & Mining,2020,1.5271599,71.8284742,9.7430418,0.0937249,0.1304053,0.3678851,1.0664800,0.0000000,286530800.7620810,0.1618106,0.2029211,0.5308539,16.7079049,951677154.8986780,0.0000000,50.0000000,TRUE,57.2777778,81.9606928,-6.1689177,3.7466812,5.3913943
623,IMPJ.J,Impala Platinum Holdings Ltd,South Africa,Metals & Mining,2019,1.7384862,76.2989029,9.6773806,0.1278788,0.1535831,0.3696660,0.8015171,0.0000000,322383520.5673150,0.1248756,0.1764047,0.5152642,32.2497984,83775660.2928950,0.0000000,42.8571429,TRUE,66.9028871,81.3687794,0.2599356,3.8151599,4.6135247
623,IMPJ.J,Impala Platinum Holdings Ltd,South Africa,Metals & Mining,2018,1.7200726,65.6820298,9.6832148,0.1564502,0.1753869,0.4007943,0.3192589,0.0000000,-301257059.5736930,0.0479802,0.1775027,0.5447497,-7.4655179,-786518491.5285120,0.0000000,41.6666667,TRUE,48.4533333,68.2233290,1.5567838,3.8397406,3.9932951
624,IOCJ.J,iOCO Ltd,South Africa,IT Services,2024,0.8818664,47.6090437,8.2294188,0.3381180,0.6363249,0.7498388,0.1768053,0.0000000,-2717006.6382380,0.1037737,0.0229177,0.0498279,-4.9651589,-2981272.2556821,15.0000000,45.4545455,TRUE,62.9022989,39.6210215,0.5798537,3.7961142,3.8432984
624,IOCJ.J,iOCO Ltd,South Africa,IT Services,2023,0.7768178,63.2727722,8.2834496,0.2657357,0.8108249,0.9693838,0.0848773,0.0000000,-11589376.1484336,0.0733478,0.0215045,0.0423982,-3.7233633,-4537377.3136736,6.0000000,45.4545455,TRUE,86.5819209,41.0786991,0.6984852,3.7797799,4.8042714
624,IOCJ.J,iOCO Ltd,South Africa,IT Services,2022,0.6785060,62.0679273,8.3531680,0.4107525,0.8118807,0.8192372,0.1348992,0.0000000,-1579551.5328537,0.0685902,0.0240181,0.0492472,-18.4485511,-9630804.9209984,11.0000000,45.4545455,TRUE,82.3809524,40.7073938,1.9114800,3.8144747,4.9924714
624,IOCJ.J,iOCO Ltd,South Africa,IT Services,2021,0.4169675,60.6382439,8.5708039,0.5040490,0.8885587,0.9151746,0.1712716,0.0000000,-6410226.4767686,0.1358858,0.0207638,0.0629962,-13.8195706,-21092623.3673483,24.0000000,40.0000000,TRUE,77.5833333,41.7196243,4.9550326,3.8352719,6.5386906
624,IOCJ.J,iOCO Ltd,South Africa,IT Services,2020,0.3582429,43.8508344,8.6257845,0.4196769,0.7686660,0.8192374,0.1169303,0.0000000,-30454764.5924463,0.0657660,0.0158310,0.0758255,-31.1944674,-74176720.2859696,10.0000000,44.4444444,TRUE,40.2887139,43.5964272,-6.1689177,3.7466812,5.3913943
624,IOCJ.J,iOCO Ltd,South Africa,IT Services,2019,0.2132085,43.0839353,8.8450569,0.3027509,0.4892226,0.6053130,0.2135990,0.0000000,-25790017.0196144,0.0730791,0.0250591,0.0480017,-17.8183727,-294728592.9522060,4.0000000,40.0000000,TRUE,55.9200000,39.7367742,0.2599356,3.8151599,4.6135247
624,IOCJ.J,iOCO Ltd,South Africa,IT Services,2018,0.1412514,31.2613394,9.0310352,0.2453058,0.3271823,0.5595572,0.3041431,0.0000000,-82006932.9314243,0.0963636,0.0264857,0.0521282,-20.6255097,-139850941.9743780,4.0000000,25.0000000,TRUE,29.6560847,41.4640608,1.5567838,3.8397406,3.9932951
625,IVTJ.J,Invicta Holdings Ltd,South Africa,Trading Companies & Distributors,2024,0.3528494,10.1992597,8.7015589,0.1910388,0.2565418,0.6151639,0.3386393,0.0000000,-6804930.2854146,0.0887753,0.3227596,0.1407365,9.6401151,42935880.0646881,4.0000000,10.0000000,TRUE,8.5185185,8.7803501,0.5798537,3.7961142,3.8432984
625,IVTJ.J,Invicta Holdings Ltd,South Africa,Trading Companies & Distributors,2023,0.3537077,10.5504709,8.6921624,0.1882589,0.2244494,0.5764709,0.4777425,0.0000000,9213271.7452197,0.1069086,0.3238148,0.1465094,-7.4988328,29180451.7636116,4.0000000,8.3333333,TRUE,10.0287356,8.3951763,0.6984852,3.7797799,4.8042714
625,IVTJ.J,Invicta Holdings Ltd,South Africa,Trading Companies & Distributors,2022,0.3501240,10.5657697,8.6934621,0.1979491,0.2201249,0.5483484,0.4139962,0.0000000,11324274.6185385,0.0831927,0.3294451,0.1450005,-11.2278037,33027845.4244304,6.0000000,8.3333333,TRUE,10.6214689,9.5779221,1.9114800,3.8144747,4.9924714
625,IVTJ.J,Invicta Holdings Ltd,South Africa,Trading Companies & Distributors,2021,0.3295561,16.5487204,8.7330421,0.1935191,0.2505101,0.6054324,0.2943431,0.0000000,-32182788.0414687,0.0678835,0.3253719,0.1607190,16.2777204,35663046.6043085,0.0000000,8.3333333,TRUE,11.6526611,13.5899814,4.9550326,3.8352719,6.5386906
625,IVTJ.J,Invicta Holdings Ltd,South Africa,Trading Companies & Distributors,2020,0.2987522,11.6542398,8.7689571,0.2266455,0.2631337,0.5603084,0.3929460,0.0000000,11941421.4607388,0.1039591,0.2477642,0.1306567,9.8756914,20102190.7696475,0.0000000,9.0909091,TRUE,12.3611111,5.6599833,-6.1689177,3.7466812,5.3913943
625,IVTJ.J,Invicta Holdings Ltd,South Africa,Trading Companies & Distributors,2019,0.3028404,9.0178009,8.7666041,0.3360889,0.2669217,0.4701413,0.4067665,0.0000000,3932579.2311745,0.0867054,0.4050320,0.2073738,-46.5997265,-37440163.2268697,0.0000000,9.0909091,TRUE,7.6902887,4.8660714,0.2599356,3.8151599,4.6135247
625,IVTJ.J,Invicta Holdings Ltd,South Africa,Trading Companies & Distributors,2018,0.2292604,10.2964502,8.8911652,0.3044217,0.3078186,0.5585934,0.2696746,0.0000000,-7293423.0968410,0.1233490,0.4031035,0.1723117,-14.5842252,15785534.2654928,4.0000000,9.0909091,TRUE,10.2666667,8.6734694,1.5567838,3.8397406,3.9932951
626,KAPJ.J,Kap Ltd,South Africa,Industrial Conglomerates,2024,0.1543954,51.1722752,9.2330192,0.3143289,0.2825905,0.4718896,0.0000000,0.0449547,-3024470.7176244,0.0486161,0.1224194,0.5765323,1.5488085,66208413.5276327,6.0000000,25.0000000,TRUE,64.3589744,31.0813783,0.5798537,3.7961142,3.8432984
626,KAPJ.J,Kap Ltd,South Africa,Industrial Conglomerates,2023,0.1570958,54.1707747,9.1990139,0.3206248,0.2759825,0.4507351,0.0000000,0.0488075,-12695006.4537376,0.0425643,0.1164595,0.5717165,-8.4736574,31870309.0888810,4.0000000,27.2727273,TRUE,82.3275862,30.4907242,0.6984852,3.7797799,4.8042714
626,KAPJ.J,Kap Ltd,South Africa,Industrial Conglomerates,2022,0.1387384,53.0523094,9.2584547,0.3133706,0.2706660,0.4443084,0.0000000,0.0586341,60594886.9223206,0.0597345,0.1156075,0.5438739,2.4065826,108714355.9488690,6.0000000,27.2727273,TRUE,72.2316384,25.1143932,1.9114800,3.8144747,4.9924714
626,KAPJ.J,Kap Ltd,South Africa,Industrial Conglomerates,2021,0.1426928,47.2878417,9.2503802,0.2885721,0.2603371,0.4365425,0.0000000,0.0295739,-19484706.6079789,0.0374254,0.1021107,0.5859652,34.6987556,83405758.5017802,0.0000000,30.0000000,TRUE,55.8263305,21.6666667,4.9550326,3.8352719,6.5386906
626,KAPJ.J,Kap Ltd,South Africa,Industrial Conglomerates,2020,0.1827810,51.0803266,9.1481222,0.3319650,0.2533558,0.4171680,0.0000000,0.0410903,-45262975.5787772,0.0289394,0.0928533,0.6081442,-31.4792910,-110963570.2326660,4.0000000,27.2727273,TRUE,78.5833333,28.9879931,-6.1689177,3.7466812,5.3913943
626,KAPJ.J,Kap Ltd,South Africa,Industrial Conglomerates,2019,0.1205749,52.4507864,9.3003722,0.2245588,0.2346285,0.4315727,0.0000000,0.0635141,-26006693.5260387,0.0610618,0.0845431,0.5132365,9.4280819,83349321.0547633,4.0000000,12.5000000,TRUE,81.2860892,27.4172913,0.2599356,3.8151599,4.6135247
626,KAPJ.J,Kap Ltd,South Africa,Industrial Conglomerates,2018,0.1199741,29.9810831,9.3174726,0.2795046,0.2052694,0.3578812,0.0000000,0.0754631,10347968.6646019,0.0758103,0.0752526,0.5057536,9.6447001,119657496.8118050,0.0000000,8.3333333,TRUE,37.5200000,11.8853306,1.5567838,3.8397406,3.9932951
627,LEWJ.J,Lewis Group Ltd,South Africa,Specialty Retail,2024,0.4800546,41.2078843,8.6638206,0.2407791,0.2971173,0.7459619,0.0699446,0.0000000,-37080947.5938634,0.0637413,0.0907454,0.1557683,17.3232511,41244154.0277110,4.0000000,37.5000000,TRUE,65.8404558,20.9620682,0.5798537,3.7961142,3.8432984
627,LEWJ.J,Lewis Group Ltd,South Africa,Specialty Retail,2023,0.5606824,31.7729395,8.6000378,0.2277723,0.2180556,0.5803363,0.1365435,0.0000000,-887883.5604131,0.0479110,0.0960522,0.1640693,3.1363190,23063832.4859683,4.0000000,37.5000000,TRUE,36.5229885,21.9804527,0.6984852,3.7797799,4.8042714
627,LEWJ.J,Lewis Group Ltd,South Africa,Specialty Retail,2022,0.5617658,32.6733136,8.5979481,0.1862997,0.2173567,0.6509245,0.1195063,0.0000000,-23160464.1091545,0.0382782,0.1233907,0.1683865,-15.5980014,23115470.4926239,4.0000000,42.8571429,TRUE,37.4858757,23.3505710,1.9114800,3.8144747,4.9924714
627,LEWJ.J,Lewis Group Ltd,South Africa,Specialty Retail,2021,0.4789172,38.8363050,8.6748299,0.1492812,0.2005617,0.6325282,0.2224067,0.0000000,-15044029.6361221,0.0688774,0.1475004,0.1655543,9.0848770,33080431.1206672,3.0000000,37.5000000,TRUE,50.3361345,14.1475549,4.9550326,3.8352719,6.5386906
627,LEWJ.J,Lewis Group Ltd,South Africa,Specialty Retail,2020,0.4838857,48.3388434,8.6647233,0.1180936,0.1897881,0.6640004,0.3451737,0.0000000,-50546845.9011953,0.1096761,0.1389044,0.1496321,25.9188359,29316357.9724376,3.0000000,33.3333333,TRUE,62.3055556,14.7052953,-6.1689177,3.7466812,5.3913943
627,LEWJ.J,Lewis Group Ltd,South Africa,Specialty Retail,2019,0.5399114,50.2013068,8.6171389,0.2382177,0.2671287,0.7367753,0.6046818,0.0000000,55419782.2894362,0.2018327,0.1002545,0.1378008,-14.6398053,10224100.6266746,4.0000000,37.5000000,TRUE,66.3517060,11.3070393,0.2599356,3.8151599,4.6135247
627,LEWJ.J,Lewis Group Ltd,South Africa,Specialty Retail,2018,0.5614919,47.1745080,8.6017600,0.0000000,0.1351702,0.8571585,0.2615974,0.0000000,-25886414.6383566,0.0644244,0.1150112,0.0516324,-9.7757195,21370619.7134473,4.0000000,37.5000000,TRUE,59.9200000,13.8104206,1.5567838,3.8397406,3.9932951
628,MCGJ.J,MultiChoice Group Ltd,South Africa,Media,2024,1.4316979,61.1707377,9.3312462,0.5112119,0.4430996,0.5312538,0.2904710,0.0000000,-121508807.2031120,0.1190705,0.1720773,0.2137142,-6.0562915,97250753.9665195,7.0000000,33.3333333,TRUE,66.1538462,48.5539176,0.5798537,3.7961142,3.8432984
628,MCGJ.J,MultiChoice Group Ltd,South Africa,Media,2023,1.3230901,53.6479843,9.3650460,0.5424030,0.4710966,0.5304524,0.3521468,0.0000000,-14058156.3732071,0.1435888,0.1722117,0.2336670,-11.5395136,-219222679.0829430,6.0000000,30.0000000,TRUE,57.6149425,29.3425242,0.6984852,3.7797799,4.8042714
628,MCGJ.J,MultiChoice Group Ltd,South Africa,Media,2022,1.1390930,50.5185355,9.4277591,0.4520689,0.4766856,0.5989233,0.3322758,0.0000000,77951440.6393593,0.1445760,0.1498845,0.2547574,-13.1310824,-164226700.3368900,7.0000000,30.0000000,TRUE,45.9039548,29.7632656,1.9114800,3.8144747,4.9924714
628,MCGJ.J,MultiChoice Group Ltd,South Africa,Media,2021,1.0501093,46.3716123,9.4673937,0.3851217,0.4876170,0.6550848,0.0000000,0.1436708,-163108232.1039730,0.1470320,0.1416167,0.3048482,4.7197595,197482846.9302510,5.0000000,25.0000000,TRUE,32.3249300,26.9935869,4.9550326,3.8352719,6.5386906
628,MCGJ.J,MultiChoice Group Ltd,South Africa,Media,2020,1.0586995,46.7948175,9.4573502,0.3852296,0.4384804,0.6206943,0.4599677,0.0000000,-41174279.6194088,0.2229718,0.1486486,0.3535249,25.4023318,276097924.3558050,7.0000000,23.0769231,TRUE,32.3333333,32.5217391,-6.1689177,3.7466812,5.3913943
628,MCGJ.J,MultiChoice Group Ltd,South Africa,Media,2019,1.1740502,36.7853069,9.4137777,0.4113756,0.3949889,0.5448338,0.5005199,0.0000000,135760809.8563920,0.1810556,0.1215816,0.3834447,-16.7272894,104819452.6967190,2.0000000,18.1818182,TRUE,22.0472441,23.7894165,0.2599356,3.8151599,4.6135247
628,MCGJ.J,MultiChoice Group Ltd,South Africa,Media,2018,1.0749673,0.0000000,9.4519721,0.3850938,0.3907519,0.5628667,0.0000000,0.1562569,184981874.6763340,0.1356728,0.1477209,0.4214082,-13.7582071,-88106335.2321768,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.5567838,3.8397406,3.9932951
629,MPTJ.J,Mpact Ltd,South Africa,Containers & Packaging,2024,0.3569516,58.8110893,8.8040261,0.2787825,0.2098262,0.3782473,0.3872722,0.0000000,4986578.6765408,0.0818806,0.1796130,0.4602531,0.5213017,30221849.7023967,6.0000000,37.5000000,TRUE,83.9601140,48.5816422,0.5798537,3.7961142,3.8432984
629,MPTJ.J,Mpact Ltd,South Africa,Containers & Packaging,2023,0.3638526,53.6073744,8.8037379,0.3048560,0.2051998,0.3612881,0.3692147,0.0000000,15681920.1190229,0.0803865,0.1717748,0.4231457,-3.6073649,32917263.7866340,5.0000000,25.0000000,TRUE,77.0402299,40.6709255,0.6984852,3.7797799,4.8042714
629,MPTJ.J,Mpact Ltd,South Africa,Containers & Packaging,2022,0.3869441,54.5963025,8.7805649,0.2864467,0.2216872,0.3936515,0.2691259,0.0000000,9426971.8425819,0.0666919,0.1929334,0.3754179,0.7602780,43118251.7466068,5.0000000,33.3333333,TRUE,76.5819209,40.1788538,1.9114800,3.8144747,4.9924714
629,MPTJ.J,Mpact Ltd,South Africa,Containers & Packaging,2021,0.4400142,53.8405457,8.7367056,0.2442243,0.2724636,0.4938692,0.1575072,0.0000000,-8366631.0240681,0.0444102,0.1677845,0.3817746,3.4021700,35736394.8449547,5.0000000,37.5000000,TRUE,77.6190476,45.4806862,4.9550326,3.8352719,6.5386906
629,MPTJ.J,Mpact Ltd,South Africa,Containers & Packaging,2020,0.4477888,54.4755072,8.7376668,0.2470760,0.2528306,0.4612762,0.2837718,0.0000000,9375127.6569670,0.0669901,0.1747693,0.3922125,-11.7652702,23706749.8195782,5.0000000,33.3333333,TRUE,91.5277778,31.0265212,-6.1689177,3.7466812,5.3913943
629,MPTJ.J,Mpact Ltd,South Africa,Containers & Packaging,2019,0.3882545,57.6552200,8.7796477,0.3250843,0.2253834,0.3848212,0.2354521,0.0000000,-18872778.4645948,0.0481962,0.2237692,0.3678607,7.7109572,-51594646.1622016,5.0000000,33.3333333,TRUE,87.5328084,32.7565369,0.2599356,3.8151599,4.6135247
629,MPTJ.J,Mpact Ltd,South Africa,Containers & Packaging,2018,0.3501913,62.0439055,8.8379472,0.2865140,0.3704791,0.6702069,0.1928689,0.0000000,24527262.9693392,0.0662189,0.1769493,0.3783037,-10.2650279,29092581.8795174,6.0000000,33.3333333,TRUE,90.6400000,36.2714723,1.5567838,3.8397406,3.9932951
630,MRPJ.J,Mr Price Group Ltd,South Africa,Specialty Retail,2024,1.7575927,58.2539995,9.2480587,0.2669412,0.3122407,0.5317423,0.1663386,0.0755094,73394994.5593036,0.1539903,0.2426012,0.3516088,10.9342779,206147986.9423290,6.0000000,33.3333333,TRUE,49.4871795,37.9844637,0.5798537,3.7961142,3.8432984
630,MRPJ.J,Mr Price Group Ltd,South Africa,Specialty Retail,2023,1.9640701,58.0049026,9.1974961,0.2921250,0.2507043,0.4838814,0.2081605,0.0416555,71664887.3761984,0.0913540,0.2373893,0.3792930,8.6825223,180959125.6460940,4.0000000,41.6666667,TRUE,43.0747126,42.0756173,0.6984852,3.7797799,4.8042714
630,MRPJ.J,Mr Price Group Ltd,South Africa,Specialty Retail,2022,1.9431385,63.6715909,9.2091668,0.3200028,0.2566624,0.4252979,0.0000000,0.0501025,-178287205.5027190,0.0524204,0.2543692,0.3938362,-3.3539034,181436758.6598650,4.0000000,36.3636364,TRUE,58.5310734,37.2983552,1.9114800,3.8144747,4.9924714
630,MRPJ.J,Mr Price Group Ltd,South Africa,Specialty Retail,2021,2.0945899,60.5790781,9.1895257,0.3268510,0.2036866,0.4348931,0.0000000,0.2033779,-22991642.5038376,0.2322672,0.1744499,0.3895136,23.6688898,228347262.4936040,4.0000000,41.6666667,TRUE,54.8739496,39.0984104,4.9550326,3.8352719,6.5386906
630,MRPJ.J,Mr Price Group Ltd,South Africa,Specialty Retail,2020,2.3395367,54.9754168,9.1318415,0.2990692,0.2131824,0.4688503,0.0000000,0.2490063,15199847.3199193,0.3457833,0.1659371,0.3640755,19.3185723,181034952.8327610,4.0000000,36.3636364,TRUE,47.9722222,42.6928496,-6.1689177,3.7466812,5.3913943
630,MRPJ.J,Mr Price Group Ltd,South Africa,Specialty Retail,2019,3.2590064,45.0781135,8.9892478,0.2931837,0.2171688,0.4808138,0.0000000,0.2748633,89418439.7163120,0.3484400,0.1581366,0.3686751,-16.4574630,154723404.2553190,4.0000000,36.3636364,TRUE,25.7480315,35.7684622,0.2599356,3.8151599,4.6135247
630,MRPJ.J,Mr Price Group Ltd,South Africa,Specialty Retail,2018,4.1316809,51.8813336,8.8862365,0.0112158,0.1950651,0.8826634,0.0000000,0.2938537,29691006.3870188,0.2643940,0.2415433,0.1899507,-13.8776324,207767995.8570690,4.0000000,27.2727273,TRUE,43.4400000,32.6495726,1.5567838,3.8397406,3.9932951
631,MTAJ.J,Metair Investments Ltd,South Africa,Automobile Components,2024,0.1429635,69.5979088,8.7105045,0.4029992,0.6445311,0.8931052,0.1879503,0.0000000,12824207.1870391,0.0867444,0.2175300,0.2793004,-4.9173498,14953264.0870848,8.0000000,40.0000000,TRUE,85.7344633,53.9265884,0.5798537,3.7961142,3.8432984
631,MTAJ.J,Metair Investments Ltd,South Africa,Automobile Components,2023,0.0996942,68.8738036,8.8555502,0.2932941,0.4482748,0.7628210,0.1648789,0.0000000,-22628294.1877892,0.0702284,0.2509331,0.3110972,-19.3623548,3001389.3295118,8.0000000,36.3636364,TRUE,87.0308123,50.9121486,0.6984852,3.7797799,4.8042714
631,MTAJ.J,Metair Investments Ltd,South Africa,Automobile Components,2022,0.0966423,61.3457428,8.8777466,0.3041685,0.5238757,0.8657664,0.1931710,0.0000000,1082954.9998824,0.1345723,0.2095380,0.2938479,3.6176140,-230058.1026087,10.0000000,36.3636364,TRUE,65.0277778,52.0101096,1.9114800,3.8144747,4.9924714
631,MTAJ.J,Metair Investments Ltd,South Africa,Automobile Components,2021,0.1255187,67.2936994,8.7539612,0.2691979,0.3260936,0.5566117,0.3642836,0.0000000,-37720374.4348772,0.1064827,0.2158857,0.2905627,13.2588264,43321264.8745318,5.0000000,36.3636364,TRUE,82.5459318,54.0695201,4.9550326,3.8352719,6.5386906
631,MTAJ.J,Metair Investments Ltd,South Africa,Automobile Components,2020,0.1116463,54.8501706,8.8014641,0.2612079,0.4361630,0.7810465,0.4003456,0.0000000,46740696.3602446,0.1725111,0.1823303,0.2815668,-13.2314488,12614346.6005801,6.0000000,36.3636364,TRUE,83.9733333,29.2371817,-6.1689177,3.7466812,5.3913943
631,MTAJ.J,Metair Investments Ltd,South Africa,Automobile Components,2019,0.1125396,52.3613497,8.8067308,0.2740922,0.3137273,0.5886445,0.0000000,0.1271360,21366400.5945533,0.1387888,0.1935501,0.3019159,12.1144356,47006367.1509322,6.0000000,40.0000000,TRUE,84.8941799,27.6849245,0.2599356,3.8151599,4.6135247
631,MTAJ.J,Metair Investments Ltd,South Africa,Automobile Components,2018,0.1228169,48.2543295,8.7686451,0.2296528,0.3024016,0.5984607,0.0000000,0.0797853,-1233333.1010016,0.0714053,0.2195549,0.3013708,-6.9883330,48739484.0841134,6.0000000,40.0000000,TRUE,65.1890814,25.8140947,1.5567838,3.8397406,3.9932951
632,MTNJ.J,MTN Group Ltd,South Africa,Wireless Telecommunication Services,2024,0.6848992,69.5005957,10.3591118,0.3613885,0.3462038,0.4851796,0.0000000,0.0703105,-397547027.6808170,0.2215763,0.0028146,0.3921362,-17.5176303,-594516885.4041780,16.0000000,35.7142857,TRUE,46.6381766,75.7655039,0.5798537,3.7961142,3.8432984
632,MTNJ.J,MTN Group Ltd,South Africa,Wireless Telecommunication Services,2023,0.6555352,68.5370121,10.3761752,0.3414820,0.3607015,0.5306167,0.0000000,0.0863671,-387207228.8893020,0.2180236,0.0033861,0.3804892,-0.6750113,219721915.3055980,11.0000000,35.7142857,TRUE,46.9827586,76.2265971,0.6984852,3.7797799,4.8042714
632,MTNJ.J,MTN Group Ltd,South Africa,Wireless Telecommunication Services,2022,0.7117555,71.1667341,10.3552952,0.3576999,0.3633648,0.5169514,0.0000000,0.1150899,271400343.4405210,0.2253871,0.0049461,0.3967059,7.1753684,1402813389.4756700,10.0000000,28.5714286,TRUE,53.8700565,76.4129007,1.9114800,3.8144747,4.9924714
632,MTNJ.J,MTN Group Ltd,South Africa,Wireless Telecommunication Services,2021,0.7192157,68.3536266,10.3593358,0.3521506,0.3497231,0.5021688,0.0000000,0.1079503,524196321.9339550,0.2189096,0.0042072,0.3901771,-6.9858385,1062649683.2811200,8.0000000,35.7142857,TRUE,52.5770308,75.0755863,4.9550326,3.8352719,6.5386906
